Date,Close,LogRet1
2021-02-26,46339.76171875,-0.016142075456887308
2021-02-27,46188.453125,-0.0032705424799890207
2021-02-28,45137.76953125,-0.02301047656676125
2021-03-01,49631.2421875,0.09490116032713884
2021-03-02,48378.98828125,-0.025554925208490772
2021-03-03,50538.2421875,0.043664727693901485
2021-03-04,48561.16796875,-0.0399061221991278
2021-03-05,48927.3046875,0.007511420176535919
2021-03-06,48912.3828125,-0.0003050270395783075
2021-03-07,51206.69140625,0.0458396233606819
2021-03-08,52246.5234375,0.020103136515502152
2021-03-09,54824.1171875,0.048156840253235314
2021-03-10,56008.55078125,0.021374179798027783
2021-03-11,57805.12109375,0.031573000390297756
2021-03-12,57332.08984375,-0.008216872853115568
2021-03-13,61243.0859375,0.06599046126171279
2021-03-14,59302.31640625,-0.03220259265928875
2021-03-15,55907.19921875,-0.05895520841682183
2021-03-16,56804.90234375,0.015929471547609108
2021-03-17,58870.89453125,0.03572418708035779
2021-03-18,57858.921875,-0.017339151916613386
2021-03-19,58346.65234375,0.008394319050580128
2021-03-20,58313.64453125,-0.0005658791253751102
2021-03-21,57523.421875,-0.013643904139846409
2021-03-22,54529.14453125,-0.05345688104443306
2021-03-23,54738.9453125,0.0038401154329438564
2021-03-24,52774.265625,-0.036551757777657644
2021-03-25,51704.16015625,-0.020485432915556448
2021-03-26,55137.3125,0.06428841931989358
2021-03-27,55973.51171875,0.015051908974823298
2021-03-28,55950.74609375,-0.0004068041327035923
2021-03-29,57750.19921875,0.03165502939331705
2021-03-30,58917.69140625,0.020014609919984168
2021-03-31,58918.83203125,1.935944759335448e-05
2021-04-01,59095.80859375,0.0029992328786879927
2021-04-02,59384.3125,0.004870090844088338
2021-04-03,57603.890625,-0.030439981167968613
2021-04-04,58758.5546875,0.019846643132378484
2021-04-05,59057.87890625,0.005081207326213134
2021-04-06,58192.359375,-0.01476389754962159
2021-04-07,56048.9375,-0.037528870853164246
2021-04-08,58323.953125,0.03978767570422682
2021-04-09,58245.00390625,-0.001354549836114697
2021-04-10,59793.234375,0.026234198096664975
2021-04-11,60204.96484375,0.006862304387402612
2021-04-12,59893.453125,-0.005187618998143358
2021-04-13,63503.45703125,0.05852714345026763
2021-04-14,63109.6953125,-0.006219938149170958
2021-04-15,63314.01171875,0.003232251116976691
2021-04-16,61572.7890625,-0.027886621874568536
2021-04-17,60683.8203125,-0.014542926101405163
2021-04-18,56216.18359375,-0.07647243109811933
2021-04-19,55724.265625,-0.008788979117796622
2021-04-20,56473.03125,0.013347500558966063
2021-04-21,53906.08984375,-0.04651974554182734
2021-04-22,51762.2734375,-0.040581883746807136
2021-04-23,51093.65234375,-0.013001302685204313
2021-04-24,50050.8671875,-0.020620437180110716
2021-04-25,49004.25390625,-0.02113272327896639
2021-04-26,54021.75390625,0.09747970680195452
2021-04-27,55033.1171875,0.01854831914865377
2021-04-28,54824.703125,-0.0037942553737364284
2021-04-29,53555.109375,-0.023429673825133245
2021-04-30,57750.17578125,0.07541518772096198
2021-05-01,57828.05078125,0.0013475723603123622
2021-05-02,56631.078125,-0.020916047590224387
2021-05-03,57200.29296875,0.010001102205402288
2021-05-04,53333.5390625,-0.06999363622377694
2021-05-05,57424.0078125,0.07389708647447689
2021-05-06,56396.515625,-0.018055093557641698
2021-05-07,57356.40234375,0.016877096781434925
2021-05-08,58803.77734375,0.024921619702789645
2021-05-09,58232.31640625,-0.009765628034028508
2021-05-10,55859.796875,-0.041595541159714526
2021-05-11,56704.57421875,0.015009957344289306
2021-05-12,49150.53515625,-0.142967146773037
2021-05-13,49716.19140625,0.011442928110092723
2021-05-14,49880.53515625,0.003300186759766157
2021-05-15,46760.1875,-0.06459870319528387
2021-05-16,46456.05859375,-0.006525257090234029
2021-05-17,43537.51171875,-0.0648839844864655
2021-05-18,42909.40234375,-0.014531934084628221
2021-05-19,37002.44140625,-0.14810707635188664
2021-05-20,40782.73828125,0.0972750161239599
2021-05-21,37304.69140625,-0.08913981683679192
2021-05-22,37536.6328125,0.0061982374372439785
2021-05-23,34770.58203125,-0.07654564579833298
2021-05-24,38705.98046875,0.10722243682664231
2021-05-25,38402.22265625,-0.007878782581024249
2021-05-26,39294.19921875,0.022961565812768543
2021-05-27,38436.96875,-0.02205718107153495
2021-05-28,35697.60546875,-0.07393611150144239
2021-05-29,34616.06640625,-0.030765691542153008
2021-05-30,35678.12890625,0.030219944078986264
2021-05-31,37332.85546875,0.04533591723246496
2021-06-01,36684.92578125,-0.01750785357311659
2021-06-02,37575.1796875,0.02397778870231388
2021-06-03,39208.765625,0.042556616951370016
2021-06-04,36894.40625,-0.06084038726712561
2021-06-05,35551.95703125,-0.03706474257477647
2021-06-06,35862.37890625,0.008693599850188834
2021-06-07,33560.70703125,-0.06633285563534304
2021-06-08,33472.6328125,-0.002627775063457771
2021-06-09,37345.12109375,0.10947410238213756
2021-06-10,36702.59765625,-0.017354742993128305
2021-06-11,37334.3984375,0.017067578415986145
2021-06-12,35552.515625,-0.048904195040405544
2021-06-13,39097.859375,0.09505680129465752
2021-06-14,40218.4765625,0.02825878796632069
2021-06-15,40406.26953125,0.004658453327527578
2021-06-16,38347.0625,-0.052307031596144006
2021-06-17,38053.50390625,-0.007684760787668957
2021-06-18,35787.24609375,-0.06140159139173661
2021-06-19,35615.87109375,-0.004800219817294286
2021-06-20,35698.296875,0.0023116253137915738
2021-06-21,31676.693359375,-0.119521795848678
2021-06-22,32505.66015625,0.025833047609393114
2021-06-23,33723.02734375,0.03676667515561315
2021-06-24,34662.4375,0.027475699857643344
2021-06-25,31637.779296875,-0.09130465397426267
2021-06-26,32186.27734375,0.01718823840092292
2021-06-27,34649.64453125,0.0737472744793095
2021-06-28,34434.3359375,-0.006233262455755746
2021-06-29,35867.77734375,0.040785121124139886
2021-06-30,35040.8359375,-0.02332520296585249
2021-07-01,33572.1171875,-0.04281824560087459
2021-07-02,33897.046875,0.00963202091343982
2021-07-03,34668.546875,0.022504948021345134
2021-07-04,35287.78125,0.017703918010918158
2021-07-05,33746.00390625,-0.04467475626166748
2021-07-06,34235.1953125,0.014392210079461632
2021-07-07,33855.328125,-0.011157826650301255
2021-07-08,32877.37109375,-0.029311778537964177
2021-07-09,33798.01171875,0.02761736344787324
2021-07-10,33520.51953125,-0.0082442012335933
2021-07-11,34240.1875,0.021242252673874872
2021-07-12,33155.84765625,-0.032180926347831006
2021-07-13,32702.025390625,-0.013782086425800635
2021-07-14,32822.34765625,0.0036725998364308425
2021-07-15,31780.73046875,-0.032249468356842406
2021-07-16,31421.5390625,-0.01136653085848622
2021-07-17,31533.068359375,0.003543169217346287
2021-07-18,31796.810546875,0.008329203113175575
2021-07-19,30817.83203125,-0.031272502988710885
2021-07-20,29807.34765625,-0.033338555734212405
2021-07-21,32110.693359375,0.07443417235693212
2021-07-22,32313.10546875,0.006283788882169604
2021-07-23,33581.55078125,0.038503942271904575
2021-07-24,34292.4453125,0.020948244356669858
2021-07-25,35350.1875,0.030378619797658737
2021-07-26,37337.53515625,0.05469542869161192
2021-07-27,39406.94140625,0.0539428534880362
2021-07-28,39995.90625,0.01483512651645551
2021-07-29,40008.421875,0.00031287370059631146
2021-07-30,42235.546875,0.0541722306526184
2021-07-31,41626.1953125,-0.014532545375150554
2021-08-01,39974.89453125,-0.04047804375571393
2021-08-02,39201.9453125,-0.01952524946480863
2021-08-03,38152.98046875,-0.0271224912051319
2021-08-04,39747.50390625,0.04094316463847637
2021-08-05,40869.5546875,0.027838357371246687
2021-08-06,42816.5,0.04653814062641624
2021-08-07,44555.80078125,0.03981881145877593
2021-08-08,43798.1171875,-0.017151523902089738
2021-08-09,46365.40234375,0.056962712090068326
2021-08-10,45585.03125,-0.01697414139260822
2021-08-11,45593.63671875,0.0001887605723412682
2021-08-12,44428.2890625,-0.025891753544200504
2021-08-13,47793.3203125,0.07300947971891747
2021-08-14,47096.9453125,-0.014677743757973101
2021-08-15,47047.00390625,-0.0010609584864258955
2021-08-16,46004.484375,-0.02240830692116523
2021-08-17,44695.359375,-0.02886919903458737
2021-08-18,44801.1875,0.002364966650012081
2021-08-19,46717.578125,0.04188585333234935
2021-08-20,49339.17578125,0.05459790698385328
2021-08-21,48905.4921875,-0.008828701235467067
2021-08-22,49321.65234375,0.008473475397263706
2021-08-23,49546.1484375,0.0045413466832814305
2021-08-24,47706.1171875,-0.03784489433094968
2021-08-25,48960.7890625,0.02596012195042943
2021-08-26,46942.21875,-0.0421022974523753
2021-08-27,49058.66796875,0.04409943030226678
2021-08-28,48902.40234375,-0.0031903644385737097
2021-08-29,48829.83203125,-0.0014850847584068098
2021-08-30,47054.984375,-0.03702463994727715
2021-08-31,47166.6875,0.002371071858731938
2021-09-01,48847.02734375,0.03500565378801719
2021-09-02,49327.72265625,0.00979272478817146
2021-09-03,50025.375,0.014044128006187486
2021-09-04,49944.625,-0.0016154849967335088
2021-09-05,51753.41015625,0.035575435016673145
2021-09-06,52633.53515625,0.0168631403802205
2021-09-07,46811.12890625,-0.11723249529729855
2021-09-08,46091.390625,-0.015494793572991005
2021-09-09,46391.421875,0.006488390533953229
2021-09-10,44883.91015625,-0.03303518664446581
2021-09-11,45201.45703125,0.0070499394103558715
2021-09-12,46063.26953125,0.01888655452823882
2021-09-13,44963.07421875,-0.024174296052118335
2021-09-14,47092.4921875,0.046272006777909304
2021-09-15,48176.34765625,0.022754601314508963
2021-09-16,47783.359375,-0.0081907394359386
2021-09-17,47267.51953125,-0.010854079709278335
2021-09-18,48278.36328125,0.02116012615402399
2021-09-19,47260.21875,-0.021314594702563614
2021-09-20,42843.80078125,-0.09810793836995628
2021-09-21,40693.67578125,-0.051488267863326775
2021-09-22,43574.5078125,0.06839960199678301
2021-09-23,44895.09765625,0.02985630902322461
2021-09-24,42839.75,-0.04686219528987527
2021-09-25,42716.59375,-0.002878952738409655
2021-09-26,43208.5390625,0.011450682044497961
2021-09-27,42235.73046875,-0.022771582829569807
2021-09-28,41034.54296875,-0.028852332947741827
2021-09-29,41564.36328125,0.012828924814572349
2021-09-30,43790.89453125,0.05218276011816411
2021-10-01,48116.94140625,0.09420841893127979
2021-10-02,47711.48828125,-0.008462113921141138
2021-10-03,48199.953125,0.010185835179136425
2021-10-04,49112.90234375,0.018763728593427256
2021-10-05,51514.8125,0.047747610534684515
2021-10-06,55361.44921875,0.07201410137731079
2021-10-07,53805.984375,-0.028498794333346032
2021-10-08,53967.84765625,0.0030037607441677503
2021-10-09,54968.22265625,0.01836679291081593
2021-10-10,54771.578125,-0.003583836316874845
2021-10-11,57484.7890625,0.04834896270757248
2021-10-12,56041.05859375,-0.02543576350608531
2021-10-13,57401.09765625,0.023978814816483514
2021-10-14,57321.5234375,-0.0013872457018979745
2021-10-15,61593.94921875,0.0718874583745788
2021-10-16,60892.1796875,-0.011458884632588321
2021-10-17,61553.6171875,0.010803865067540788
2021-10-18,62026.078125,0.007646292349290159
2021-10-19,64261.9921875,0.03541344366049976
2021-10-20,65992.8359375,0.026577834542035658
2021-10-21,62210.171875,-0.059027668390729156
2021-10-22,60692.265625,-0.02470225108270476
2021-10-23,61393.6171875,0.011489604888576206
2021-10-24,60930.8359375,-0.007566491344887265
2021-10-25,63039.82421875,0.03402727333400422
2021-10-26,60363.79296875,-0.04337718610106227
2021-10-27,58482.38671875,-0.03166384386368273
2021-10-28,60622.13671875,0.03593449158802419
2021-10-29,62227.96484375,0.026144375505153635
2021-10-30,61888.83203125,-0.0054647503804892625
2021-10-31,61318.95703125,-0.009250698649359285
2021-11-01,61004.40625,-0.005142950065019365
2021-11-02,63226.40234375,0.0357758773484733
2021-11-03,62970.046875,-0.004062805617150114
2021-11-04,61452.23046875,-0.02439903425460908
2021-11-05,61125.67578125,-0.005328129187967981
2021-11-06,61527.48046875,0.006551908440948538
2021-11-07,63326.98828125,0.028827681539784322
2021-11-08,67566.828125,0.06480556096155835
2021-11-09,66971.828125,-0.008845099182201409
2021-11-10,64995.23046875,-0.02995816542044536
2021-11-11,64949.9609375,-0.0006967481072823624
2021-11-12,64155.94140625,-0.012300437518712916
2021-11-13,64469.52734375,0.00487596370827555
2021-11-14,65466.83984375,0.015351084638069591
2021-11-15,63557.87109375,-0.029592905846716044
2021-11-16,60161.24609375,-0.05492245425158357
2021-11-17,60368.01171875,0.00343096492223367
2021-11-18,56942.13671875,-0.058423750403308876
2021-11-19,58119.578125,0.02046697304630566
2021-11-20,59697.1953125,0.02678245961804076
2021-11-21,58730.4765625,-0.016326255638854346
2021-11-22,56289.2890625,-0.042454514477448545
2021-11-23,57569.07421875,0.022481248103212805
2021-11-24,56280.42578125,-0.02263871996463873
2021-11-25,57274.6796875,0.01751183816078035
2021-11-26,53569.765625,-0.06687380102128215
2021-11-27,54815.078125,0.02298046960742265
2021-11-28,57248.45703125,0.043435386277887976
2021-11-29,57806.56640625,0.009701684218223901
2021-11-30,57005.42578125,-0.013955922421075117
2021-12-01,57229.828125,0.003928780734843055
2021-12-02,56477.81640625,-0.013227302108743101
2021-12-03,53598.24609375,-0.05233158566534184
2021-12-04,49200.703125,-0.08560843085516442
2021-12-05,49368.84765625,0.003411696472447897
2021-12-06,50582.625,0.024288526851428814
2021-12-07,50700.0859375,0.002319467736866812
2021-12-08,50504.796875,-0.0038592862213869153
2021-12-09,47672.12109375,-0.057721555808476536
2021-12-10,47243.3046875,-0.009035819421615396
2021-12-11,49362.5078125,0.04388024071672512
2021-12-12,50098.3359375,0.014796607838164322
2021-12-13,46737.48046875,-0.06944137030817533
2021-12-14,46612.6328125,-0.002674827620426481
2021-12-15,48896.72265625,0.04783877809998121
2021-12-16,47665.42578125,-0.025504064198459072
2021-12-17,46202.14453125,-0.031180093256039692
2021-12-18,46848.77734375,0.01389869565630835
2021-12-19,46707.015625,-0.0030305301841360094
2021-12-20,46880.27734375,0.003702680378992096
2021-12-21,48936.61328125,0.042928792887466996
2021-12-22,48628.51171875,-0.006315834406489169
2021-12-23,50784.5390625,0.043381939329586325
2021-12-24,50822.1953125,0.0007412156675569818
2021-12-25,50429.859375,-0.0077497271989944395
2021-12-26,50809.515625,0.007500204929835927
2021-12-27,50640.41796875,-0.003333620966693561
2021-12-28,47588.85546875,-0.062151426511976506
2021-12-29,46444.7109375,-0.024336011956341844
2021-12-30,47178.125,0.01566773871313257
2021-12-31,46306.4453125,-0.018649172756865187
2022-01-01,47686.8125,0.02937373314776973
2022-01-02,47345.21875,-0.007189054400021723
2022-01-03,46458.1171875,-0.018914636695763702
2022-01-04,45897.57421875,-0.012138934663861074
2022-01-05,43569.00390625,-0.05206628845481275
2022-01-06,43160.9296875,-0.009410297303589778
2022-01-07,41557.90234375,-0.037847988650375176
2022-01-08,41733.94140625,0.004227048332596754
2022-01-09,41911.6015625,0.004247935206112907
2022-01-10,41821.26171875,-0.002157811766201214
2022-01-11,42735.85546875,0.021633410637439378
2022-01-12,43949.1015625,0.027993907251911834
2022-01-13,42591.5703125,-0.03137582795207003
2022-01-14,43099.69921875,0.011859664695822615
2022-01-15,43177.3984375,0.0018011556222094572
2022-01-16,43113.87890625,-0.0014722123644015362
2022-01-17,42250.55078125,-0.02022757169904886
2022-01-18,42375.6328125,0.002956109256612036
2022-01-19,41744.328125,-0.01500991044287061
2022-01-20,40680.41796875,-0.02581674309560386
2022-01-21,36457.31640625,-0.10960468291543993
2022-01-22,35030.25,-0.039930188839646726
2022-01-23,36276.8046875,0.034966573781181565
2022-01-24,36654.328125,0.010352967106698903
2022-01-25,36954.00390625,0.008142486826951165
2022-01-26,36852.12109375,-0.0027608244495656064
2022-01-27,37138.234375,0.007733837890785913
2022-01-28,37784.33203125,0.017247505090414967
2022-01-29,38138.1796875,0.00932135173920975
2022-01-30,37917.6015625,-0.005800446457155093
2022-01-31,38483.125,0.014804408066392667
2022-02-01,38743.2734375,0.006737318502634114
2022-02-02,36952.984375,-0.04731073995912287
2022-02-03,37154.6015625,0.005441215831991581
2022-02-04,41500.875,0.11062688345744714
2022-02-05,41441.1640625,-0.0014398234837348135
2022-02-06,42412.43359375,0.02316687651757865
2022-02-07,43840.28515625,0.033111582709537346
2022-02-08,44118.4453125,0.006324808965338507
2022-02-09,44338.796875,0.00498211368199733
2022-02-10,43565.11328125,-0.01760339378138894
2022-02-11,42407.9375,-0.026921126055171853
2022-02-12,42244.46875,-0.00386212183286643
2022-02-13,42197.515625,-0.001112080209543203
2022-02-14,42586.91796875,0.009185768314632001
2022-02-15,44575.203125,0.045630604487240684
2022-02-16,43961.859375,-0.01385529504989858
2022-02-17,40538.01171875,-0.08108233071910446
2022-02-18,40030.9765625,-0.012586526423760572
2022-02-19,40122.15625,0.002275138191892225
2022-02-20,38431.37890625,-0.043054421746525254
2022-02-21,37075.28125,-0.03592381094835431
2022-02-22,38286.02734375,0.03213453434150656
2022-02-23,37296.5703125,-0.026183634615420347
2022-02-24,38332.609375,0.027399579951549815
2022-02-25,39214.21875,0.022738450595305906
2022-02-26,39105.1484375,-0.0027852723260769346
2022-02-27,37709.78515625,-0.036334517924426976
2022-02-28,43193.234375,0.13576425730332167
2022-03-01,44354.63671875,0.026533380332524757
2022-03-02,43924.1171875,-0.009753715935407227
2022-03-03,42451.7890625,-0.03409447865241336
2022-03-04,39137.60546875,-0.0812852755652355
2022-03-05,39400.5859375,0.0066969062286334315
2022-03-06,38419.984375,-0.025202937052357023
2022-03-07,38062.0390625,-0.0093603152707349
2022-03-08,38737.26953125,0.01758473821596099
2022-03-09,41982.92578125,0.08046083301385845
2022-03-10,39437.4609375,-0.06254685680053026
2022-03-11,38794.97265625,-0.016425482290646415
2022-03-12,38904.01171875,0.002806706804667275
2022-03-13,37849.6640625,-0.027475269974984843
2022-03-14,39666.75390625,0.04689129940953424
2022-03-15,39338.78515625,-0.00830247189817811
2022-03-16,41143.9296875,0.044865467674200424
2022-03-17,40951.37890625,-0.004690916877794194
2022-03-18,41801.15625,0.020538517974936225
2022-03-19,42190.65234375,0.009274687432012266
2022-03-20,41247.82421875,-0.022600322885966202
2022-03-21,41077.99609375,-0.004125761887466681
2022-03-22,42358.80859375,0.03070379130997368
2022-03-23,42892.95703125,0.012531246090632069
2022-03-24,43960.93359375,0.024593725965785046
2022-03-25,44348.73046875,0.008782716407665668
2022-03-26,44500.828125,0.0034237154855725296
2022-03-27,46820.4921875,0.050813175792382204
2022-03-28,47128.00390625,0.0065464127633699815
2022-03-29,47465.73046875,0.00714059973919024
2022-03-30,47062.6640625,-0.0085279952347302
2022-03-31,45538.67578125,-0.03291800954258311
2022-04-01,46281.64453125,0.016183454010017757
2022-04-02,45868.94921875,-0.008957035540670266
2022-04-03,46453.56640625,0.012664841243046981
2022-04-04,46622.67578125,0.0036337857461326666
2022-04-05,45555.9921875,-0.02314486060589607
2022-04-06,43206.73828125,-0.05294570510057487
2022-04-07,43503.84765625,0.0068529242315328075
2022-04-08,42287.6640625,-0.028353972258937266
2022-04-09,42782.13671875,0.011625235289932529
2022-04-10,42207.671875,-0.013518646577317169
2022-04-11,39521.90234375,-0.06574699455484899
2022-04-12,40127.18359375,0.015198991801760953
2022-04-13,41166.73046875,0.02557641749549052
2022-04-14,39935.515625,-0.030364373354540806
2022-04-15,40553.46484375,0.015355179227128868
2022-04-16,40424.484375,-0.0031855728397045674
2022-04-17,39716.953125,-0.017657522881942136
2022-04-18,40826.21484375,0.027546268364385663
2022-04-19,41502.75,0.016435294339235306
2022-04-20,41374.37890625,-0.003097867846210707
2022-04-21,40527.36328125,-0.020684439708319406
2022-04-22,39740.3203125,-0.019611085251918917
2022-04-23,39486.73046875,-0.006401619327578674
2022-04-24,39469.29296875,-0.00044170158334548267
2022-04-25,40458.30859375,0.024749050076096804
2022-04-26,38117.4609375,-0.05959955698854747
2022-04-27,39241.12109375,0.029052734994520196
2022-04-28,39773.828125,0.013483906721524785
2022-04-29,38609.82421875,-0.02970235366082905
2022-04-30,37714.875,-0.023452178557919624
2022-05-01,38469.09375,0.019800580200401846
2022-05-02,38529.328125,0.0015645616058173508
2022-05-03,37750.453125,-0.02042224184090012
2022-05-04,39698.37109375,0.050312677532991644
2022-05-05,36575.140625,-0.08194136472907673
2022-05-06,36040.921875,-0.014713780107637159
2022-05-07,35501.953125,-0.015067299056939674
2022-05-08,34059.265625,-0.04148559878699712
2022-05-09,30296.953125,-0.1170549632581505
2022-05-10,31022.90625,0.023678692386482958
2022-05-11,28936.35546875,-0.06962706368652095
2022-05-12,29047.751953125,0.0038423156405122537
2022-05-13,29283.103515625,0.008069582993285078
2022-05-14,30101.265625,0.02755654035085545
2022-05-15,31305.11328125,0.039214229608877514
2022-05-16,29862.91796875,-0.047163938825930986
2022-05-17,30425.857421875,0.018675310971867837
2022-05-18,28720.271484375,-0.05768962303395388
2022-05-19,30314.333984375,0.054017472510896065
2022-05-20,29200.740234375,-0.03742660999960213
2022-05-21,29432.2265625,0.007896156156526583
2022-05-22,30323.72265625,0.02984011653578575
2022-05-23,29098.91015625,-0.04122961033666706
2022-05-24,29655.5859375,0.01894978176706928
2022-05-25,29562.361328125,-0.0031485281301596416
2022-05-26,29267.224609375,-0.010033699544872113
2022-05-27,28627.57421875,-0.022097889022563728
2022-05-28,28814.900390625,0.006522241153916333
2022-05-29,29445.95703125,0.02166399017895866
2022-05-30,31726.390625,0.07459222816391974
2022-05-31,31792.310546875,0.0020756074770069063
2022-06-01,29799.080078125,-0.06474693067083527
2022-06-02,30467.48828125,0.02218263391098452
2022-06-03,29704.390625,-0.02536528971019155
2022-06-04,29832.9140625,0.00431741536890466
2022-06-05,29906.662109375,0.002468985857085947
2022-06-06,31370.671875,0.04779217112896654
2022-06-07,31155.478515625,-0.006883334658869973
2022-06-08,30214.35546875,-0.030672946983430784
2022-06-09,30111.998046875,-0.0033934595457949636
2022-06-10,29083.8046875,-0.03474221923780006
2022-06-11,28360.810546875,-0.02517319741030233
2022-06-12,26762.6484375,-0.05800108151881945
2022-06-13,22487.388671875,-0.17405255177667042
2022-06-14,22206.79296875,-0.012556416941057361
2022-06-15,22572.83984375,0.01634917508386348
2022-06-16,20381.650390625,-0.10211240133010355
2022-06-17,20471.482421875,0.004397810882562394
2022-06-18,19017.642578125,-0.07366571122488891
2022-06-19,20553.271484375,0.07765301952407
2022-06-20,20599.537109375,0.002248480532576946
2022-06-21,20710.59765625,0.005376928208097346
2022-06-22,19987.029296875,-0.03556200532463169
2022-06-23,21085.876953125,0.053519949652552336
2022-06-24,21231.65625,0.006889809613761697
2022-06-25,21502.337890625,0.01266838104662478
2022-06-26,21027.294921875,-0.02234031636729734
2022-06-27,20735.478515625,-0.013975180844796839
2022-06-28,20280.634765625,-0.022179692795419582
2022-06-29,20104.0234375,-0.00874651225988825
2022-06-30,19784.7265625,-0.016009711756282033
2022-07-01,19269.3671875,-0.02639361166796203
2022-07-02,19242.255859375,-0.0014079558563739067
2022-07-03,19297.076171875,0.0028449039765122944
2022-07-04,20231.26171875,0.04727542718300751
2022-07-05,20190.115234375,-0.002035878126304793
2022-07-06,20548.24609375,0.017582449257883936
2022-07-07,21637.587890625,0.05165639338861742
2022-07-08,21731.1171875,0.0043132227124235666
2022-07-09,21592.20703125,-0.0064127411638449485
2022-07-10,20860.44921875,-0.03447747972502637
2022-07-11,19970.556640625,-0.04359596339476734
2022-07-12,19323.9140625,-0.03291562138901987
2022-07-13,20212.07421875,0.044936759944821686
2022-07-14,20569.919921875,0.017549651263241726
2022-07-15,20836.328125,0.012868197042892807
2022-07-16,21190.31640625,0.016846296291970084
2022-07-17,20779.34375,-0.01958489970974724
2022-07-18,22485.689453125,0.07891967823012867
2022-07-19,23389.43359375,0.03940528200341783
2022-07-20,23231.732421875,-0.006765243636369361
2022-07-21,23164.62890625,-0.0028926217700481673
2022-07-22,22714.978515625,-0.019601945764881813
2022-07-23,22465.478515625,-0.011044710597189035
2022-07-24,22609.1640625,0.006375470790258249
2022-07-25,21361.701171875,-0.056755659782032404
2022-07-26,21239.75390625,-0.0057250438268413185
2022-07-27,22930.548828125,0.07659542154936112
2022-07-28,23843.88671875,0.03905783089201425
2022-07-29,23804.6328125,-0.001647644691440151
2022-07-30,23656.20703125,-0.006254683466181995
2022-07-31,23336.896484375,-0.013589886059606543
2022-08-01,23314.19921875,-0.0009730647082914476
2022-08-02,22978.1171875,-0.01452024708261338
2022-08-03,22846.5078125,-0.005744061707541017
2022-08-04,22630.95703125,-0.009479525568520927
2022-08-05,23289.314453125,0.028675899088160428
2022-08-06,22961.279296875,-0.014185359813054537
2022-08-07,23175.890625,0.009303252730044901
2022-08-08,23809.486328125,0.02697154534457858
2022-08-09,23164.318359375,-0.02747099349637511
2022-08-10,23947.642578125,0.03325679505388167
2022-08-11,23957.529296875,0.00041276206736784357
2022-08-12,24402.818359375,0.018415982056898608
2022-08-13,24424.068359375,0.0008704221288590054
2022-08-14,24319.333984375,-0.0042973830773317305
2022-08-15,24136.97265625,-0.00752687118445491
2022-08-16,23883.291015625,-0.010565706274135412
2022-08-17,23335.998046875,-0.023181944883864696
2022-08-18,23212.73828125,-0.005295957030778942
2022-08-19,20877.552734375,-0.10602664190168617
2022-08-20,21166.060546875,0.013724431302661714
2022-08-21,21534.12109375,0.017239723512555944
2022-08-22,21398.908203125,-0.006298802571622582
